회원번호,조합원상태,성별,배송서비스신청여부,모바일알람여부,Gold_member,연령대,구매금액,구,동,연령60이상,연령대_30_50대,방문횟수,연령
226914560,1,0,1,0,0,40대,947446.0,수지구,상현동,0,1,24,48.0
226973952,1,0,0,0,0,30대,37427.0,기타,기타,0,1,1,37.0
227244928,1,0,1,0,0,40대,702890.0,수지구,신봉동,0,1,28,45.0
227476928,1,0,0,0,0,40대,4977.0,수지구,풍덕천동,0,1,1,49.0
227610560,1,1,0,0,0,60대이상,13305.0,수지구,성복동,1,0,2,74.0
227859264,1,0,0,1,0,40대,8711.0,수지구,죽전동,0,1,1,43.0
228317696,1,0,0,0,0,60대이상,4212.0,기타,기타,1,0,1,63.0
228644352,1,0,0,0,0,60대이상,7562.0,수지구,풍덕천동,1,0,1,72.0
228787264,1,0,0,0,0,40대,2171024.0,수지구,성복동,0,1,58,43.0
229217856,1,0,0,0,0,40대,199771.0,수지구,성복동,0,1,10,45.0
229243840,1,0,0,0,0,40대,10146.0,수지구,신봉동,0,1,1,43.0
229282816,1,0,1,0,0,60대이상,582857.0,수지구,신봉동,1,0,31,60.0
229323648,1,0,0,0,0,50대,324796.0,수지구,풍덕천동,0,1,18,55.0
22945728,0,0,0,0,0,50대,9764.0,기타,기타,0,1,1,53.0
229527808,1,0,0,1,1,40대,2537716.0,수지구,풍덕천동,0,1,92,47.0
229585344,1,0,0,0,0,40대,292639.0,수지구,풍덕천동,0,1,31,47.0
22990272,1,0,0,0,0,60대이상,225613.0,기타,기타,1,0,11,70.0
229917568,1,0,0,0,0,40대,45754.0,수지구,풍덕천동,0,1,3,46.0
229963968,1,0,0,0,0,40대,35512.0,수지구,상현동,0,1,5,42.0
230225664,1,0,0,0,0,40대,1026830.0,수지구,풍덕천동,0,1,37,41.0
230337024,1,0,0,1,0,50대,85764.0,수지구,풍덕천동,0,1,7,50.0
230702656,1,0,0,0,0,60대이상,515361.0,수지구,상현동,1,0,37,73.0
230756480,1,0,0,0,0,50대,363568.0,중원구,하대원동,0,1,24,57.0
230867840,1,0,0,0,0,40대,11295.0,수지구,상현동,0,1,1,48.0
230988480,1,0,0,1,1,40대,3287140.0,수지구,동천동,0,1,122,48.0
231200064,1,1,0,1,0,50대,962565.0,수지구,풍덕천동,0,1,65,55.0
231331840,1,0,0,0,0,40대,131329.0,기흥구,신갈동,0,1,3,44.0
231333696,1,0,0,0,0,40대,10146.0,수지구,신봉동,0,1,1,43.0
231498880,1,0,1,0,0,60대이상,560540.0,수지구,동천동,1,0,26,82.0
231545280,1,0,0,0,0,60대이상,445770.0,수지구,동천동,1,0,5,63.0
231641792,1,0,0,0,0,50대,501769.0,수지구,상현동,0,1,30,58.0
231797696,1,0,1,0,0,50대,963815.0,수지구,풍덕천동,0,1,29,54.0
231905344,1,0,0,0,0,50대,422228.0,수지구,상현동,0,1,23,58.0
231959168,1,0,0,0,0,60대이상,121181.0,수지구,성복동,1,0,5,69.0
232105792,1,0,0,0,0,40대,294705.0,수지구,성복동,0,1,11,49.0
232113216,1,0,0,0,0,60대이상,17421.0,수지구,풍덕천동,1,0,1,63.0
232168896,1,0,0,0,0,50대,7849.0,기타,기타,0,1,1,54.0
232330368,1,0,0,0,0,40대,141283.0,수지구,상현동,0,1,5,45.0
232428736,1,0,0,1,0,40대,41734.0,수지구,성복동,0,1,1,44.0
232798080,0,0,0,0,0,40대,199193.0,수지구,풍덕천동,0,1,22,43.0
232809216,1,0,0,0,0,50대,33311.0,수지구,풍덕천동,0,1,2,50.0
232913152,1,0,0,0,0,40대,338563.0,수지구,상현동,0,1,36,49.0
233109888,1,0,0,0,0,40대,32831.0,수지구,상현동,0,1,1,46.0
233219392,1,0,0,0,0,40대,282622.0,수지구,풍덕천동,0,1,20,45.0
233362304,1,0,1,0,0,40대,232507.0,수지구,풍덕천동,0,1,15,47.0
233373440,1,0,1,0,0,40대,414851.0,수지구,신봉동,0,1,18,45.0
233516352,0,0,0,0,0,40대,18953.0,기흥구,신갈동,0,1,1,44.0
233588736,1,0,0,0,0,40대,308797.0,수지구,동천동,0,1,11,40.0
233859712,1,0,0,0,0,40대,585955.0,수지구,풍덕천동,0,1,33,43.0
233969216,1,0,0,1,0,40대,596863.0,수지구,풍덕천동,0,1,51,49.0
234069440,1,0,0,0,0,40대,10912.0,기흥구,상하동,0,1,2,41.0
234212352,1,0,0,0,0,40대,122618.0,수지구,성복동,0,1,4,44.0
234216064,1,0,0,0,0,60대이상,1218719.0,수지구,동천동,1,0,57,73.0
234371968,1,0,0,0,0,60대이상,170863.0,수지구,신봉동,1,0,11,73.0
23437568,1,0,0,0,0,50대,282060.0,수지구,풍덕천동,0,1,14,56.0
234381248,1,0,0,0,0,40대,705269.0,수지구,풍덕천동,0,1,46,42.0
23485824,1,0,0,0,0,40대,9380.0,수지구,성복동,0,1,2,49.0
234938048,0,0,0,0,0,60대이상,10529.0,수지구,신봉동,1,0,2,76.0
234999296,1,0,1,0,0,40대,581657.0,수지구,풍덕천동,0,1,32,45.0
235238720,1,0,0,0,0,50대,2245590.0,수지구,풍덕천동,0,1,56,58.0
235333376,1,0,0,0,0,40대,107301.0,기흥구,보정동,0,1,12,45.0
235348224,1,0,0,0,0,30대,12444.0,수지구,풍덕천동,0,1,1,39.0
235370496,1,0,0,0,0,40대,7945.0,수지구,성복동,0,1,1,46.0
235467008,1,0,0,0,0,50대,21058.0,수지구,풍덕천동,0,1,1,51.0
235621056,1,0,0,0,0,40대,22590.0,수지구,신봉동,0,1,1,46.0
235916160,1,0,0,0,0,60대이상,38002.0,수원 장안구,정자동,1,0,1,66.0
236047936,1,0,0,0,0,60대이상,7658.0,기타,기타,1,0,1,68.0
236495232,1,0,1,0,0,60대이상,433521.0,수원 영통구,기타,1,0,19,63.0
236625152,1,0,0,0,0,40대,114195.0,수지구,상현동,0,1,6,44.0
236805184,1,0,0,0,0,30대,1700381.0,수지구,상현동,0,1,13,39.0
236901696,1,0,0,0,0,40대,3542.0,기타,기타,0,1,1,42.0
237606976,1,0,0,0,0,40대,14358.0,분당구,서현동,0,1,1,41.0
237742464,1,0,0,0,1,60대이상,1166739.0,수지구,신봉동,1,0,74,66.0
238085824,1,0,0,0,0,40대,219486.0,수지구,상현동,0,1,17,45.0
238087680,1,0,0,0,0,40대,8041.0,기타,기타,0,1,1,41.0
238321536,1,0,0,0,0,50대,40203.0,수지구,상현동,0,1,5,51.0
238379072,1,0,0,0,0,50대,274523.0,수지구,동천동,0,1,13,52.0
238434752,1,0,0,0,0,50대,8423.0,기흥구,보정동,0,1,1,50.0
238470016,1,0,0,0,0,50대,262946.0,수지구,풍덕천동,0,1,16,50.0
238562816,1,0,0,0,0,40대,1084895.0,수지구,동천동,0,1,35,44.0
238596224,1,0,0,0,0,40대,4977.0,수지구,상현동,0,1,1,42.0
238622208,1,0,0,0,0,50대,239109.0,수지구,상현동,0,1,10,50.0
238896896,1,0,0,0,0,40대,29578.0,수지구,풍덕천동,0,1,5,43.0
238911744,1,0,1,0,0,60대이상,588396.0,수원 영통구,기타,1,0,18,62.0
239273664,1,0,0,1,0,40대,61356.0,수지구,상현동,0,1,4,43.0
239334912,1,0,0,0,0,30대,22590.0,수원 장안구,정자동,0,1,2,39.0
239411008,1,0,0,0,0,40대,52456.0,수지구,동천동,0,1,3,47.0
239546496,1,0,0,0,0,60대이상,33120.0,기흥구,언남동,1,0,2,65.0
239605888,1,0,0,0,0,40대,306785.0,수지구,동천동,0,1,21,42.0
239611456,1,0,0,0,0,50대,8998.0,기타,기타,0,1,1,52.0
240088448,1,0,0,0,0,60대이상,613680.0,수지구,성복동,1,0,33,73.0
240136704,1,0,0,1,0,40대,571928.0,수지구,성복동,0,1,51,40.0
240220224,1,0,0,0,0,60대이상,322483.0,수지구,상현동,1,0,15,60.0
240268480,1,0,0,0,0,40대,49201.0,기흥구,영덕동,0,1,4,44.0
240838272,1,0,1,0,0,40대,586388.0,수지구,성복동,0,1,11,42.0
240949632,1,0,1,0,0,60대이상,647072.0,수지구,성복동,1,0,22,70.0
240951488,1,0,1,0,0,60대이상,448163.0,수지구,성복동,1,0,11,69.0
241038720,1,0,0,0,1,60대이상,1590693.0,수지구,풍덕천동,1,0,88,62.0
241174208,1,0,0,0,0,50대,6796.0,기흥구,동백동,0,1,2,52.0
241473024,1,0,1,0,0,50대,517370.0,수지구,성복동,0,1,24,50.0
241502720,1,0,0,0,0,60대이상,62218.0,기타,기타,1,0,1,64.0
241589952,1,0,0,0,0,50대,281339.0,수지구,풍덕천동,0,1,13,56.0
241610368,1,0,0,0,0,50대,22303.0,기흥구,중동,0,1,2,50.0
241823808,1,0,0,0,0,50대,140901.0,수지구,신봉동,0,1,10,56.0
241838656,1,0,0,0,0,50대,312623.0,수지구,성복동,0,1,7,54.0
241877632,1,0,0,0,0,60대이상,328418.0,수지구,죽전동,1,0,19,62.0
241942592,1,0,0,0,0,50대,47094.0,분당구,수내동,0,1,1,51.0
241957440,1,0,0,0,0,50대,8041.0,분당구,서현동,0,1,1,57.0
241970432,1,0,0,0,0,50대,16655.0,수지구,신봉동,0,1,3,53.0
241987136,1,0,0,0,0,50대,18187.0,분당구,분당동,0,1,1,51.0
242451136,1,0,0,0,0,50대,10721.0,수지구,죽전동,0,1,1,53.0
242573632,1,0,0,0,0,50대,59346.0,수원 영통구,기타,0,1,3,51.0
242729536,1,1,0,0,0,50대,12635.0,기타,기타,0,1,1,50.0
242779648,1,0,1,0,0,50대,824919.0,기타,기타,0,1,12,54.0
242968960,1,0,0,0,0,40대,83085.0,기타,기타,0,1,5,49.0
242987520,1,1,0,0,0,50대,20102.0,수지구,상현동,0,1,1,58.0
243148992,1,0,0,0,0,50대,335584.0,서울 송파구,기타,0,1,7,58.0
243273344,1,0,0,0,0,40대,60878.0,수지구,상현동,0,1,3,46.0
243275200,1,0,0,0,0,50대,20293.0,수지구,동천동,0,1,1,59.0
243291904,1,0,0,0,0,40대,546968.0,수지구,풍덕천동,0,1,30,45.0
243293760,1,0,0,1,1,40대,2288838.0,수지구,성복동,0,1,131,42.0
243304896,1,0,0,0,0,40대,21154.0,수지구,신봉동,0,1,1,47.0
243574016,1,0,0,1,0,50대,44989.0,수지구,상현동,0,1,1,51.0
243679808,1,0,0,0,0,50대,5169.0,서울 강남구,기타,0,1,1,51.0
243824576,1,0,0,0,0,50대,382632.0,수지구,성복동,0,1,33,59.0
244008320,1,0,0,0,0,60대이상,50406.0,분당구,정자동,1,0,5,63.0
244258880,1,0,0,0,0,40대,167225.0,분당구,야탑동,0,1,7,43.0
244375808,1,0,0,0,0,40대,19336.0,수지구,상현동,0,1,1,42.0
244511296,1,0,0,0,0,50대,138508.0,서울 송파구,기타,0,1,6,59.0
244529856,1,0,0,0,0,60대이상,16847.0,기타,기타,1,0,1,73.0
244540992,1,0,0,0,0,50대,103952.0,서울 강남구,기타,0,1,4,56.0
244555840,1,0,0,0,0,60대이상,126255.0,수지구,성복동,1,0,7,74.0
245205440,0,0,0,0,0,40대,26611.0,기타,기타,0,1,1,47.0
245224000,1,0,0,0,0,40대,9668.0,수지구,풍덕천동,0,1,1,47.0
245266688,1,0,0,0,0,40대,260978.0,수지구,풍덕천동,0,1,15,43.0
245465280,1,0,0,0,0,40대,24695.0,수지구,성복동,0,1,2,48.0
245565504,1,0,0,0,0,60대이상,153153.0,수지구,신봉동,1,0,1,77.0
245576640,1,0,0,0,0,50대,521198.0,기타,기타,0,1,34,50.0
245621184,1,0,0,0,0,40대,33693.0,수지구,상현동,0,1,2,43.0
245751104,1,0,0,0,0,40대,10338.0,수지구,풍덕천동,0,1,1,49.0
245793792,1,0,0,0,0,60대이상,31396.0,서울 송파구,기타,1,0,1,69.0
245888448,1,0,0,0,0,40대,93241.0,수지구,성복동,0,1,3,45.0
245988672,1,0,0,0,0,60대이상,12827.0,수지구,성복동,1,0,1,68.0
246003520,1,0,0,0,0,50대,170574.0,수지구,풍덕천동,0,1,5,57.0
246283776,1,0,0,0,0,40대,54466.0,수지구,풍덕천동,0,1,8,41.0
246287488,1,0,0,0,0,50대,1874479.0,수지구,풍덕천동,0,1,50,53.0
246289344,1,0,0,0,0,40대,138030.0,수지구,풍덕천동,0,1,8,42.0
246294912,1,0,1,0,0,50대,516126.0,수지구,신봉동,0,1,33,50.0
246649408,1,0,0,0,0,40대,26610.0,기타,기타,0,1,2,46.0
246764480,1,0,0,0,0,40대,24982.0,서울 강남구,기타,0,1,4,44.0
247003904,1,0,0,0,1,60대이상,1913739.0,수지구,풍덕천동,1,0,86,64.0
247007616,1,0,0,0,0,50대,3446.0,수정구,위례(창곡)동,0,1,1,59.0
247341696,1,0,0,0,0,60대이상,276441.0,기타,기타,1,0,24,61.0
247510592,1,0,1,0,0,50대,378291.0,수지구,풍덕천동,0,1,29,55.0
247881792,1,0,0,0,0,50대,172202.0,기타,기타,0,1,7,58.0
247926336,1,1,0,0,0,60대이상,407095.0,수지구,동천동,1,0,12,63.0
248030272,1,0,0,0,0,60대이상,426341.0,수지구,성복동,1,0,8,67.0
248100800,1,0,0,0,0,50대,418583.0,수지구,신봉동,0,1,20,52.0
248592640,1,0,0,0,0,60대이상,42692.0,기타,기타,1,0,3,64.0
248611200,1,0,1,0,0,50대,421936.0,수지구,성복동,0,1,22,55.0
24883392,1,0,0,0,0,60대이상,2133994.0,수지구,상현동,1,0,74,73.0
249297920,1,0,1,0,0,50대,433387.0,수지구,신봉동,0,1,28,50.0
249314624,1,0,0,0,0,50대,260936.0,수지구,상현동,0,1,26,50.0
249336896,1,0,0,0,0,60대이상,233559.0,수지구,풍덕천동,1,0,15,69.0
249548480,1,0,0,0,0,40대,192877.0,수지구,풍덕천동,0,1,10,42.0
249572608,1,0,0,0,0,40대,273571.0,수지구,상현동,0,1,12,44.0
250021760,1,0,0,0,0,40대,29290.0,수지구,신봉동,0,1,3,48.0
250146112,1,0,0,0,0,40대,254082.0,기타,기타,0,1,13,40.0
251174336,1,0,0,0,0,50대,86530.0,수지구,상현동,0,1,8,56.0
251257856,1,0,0,0,0,40대,80405.0,수지구,풍덕천동,0,1,3,46.0
251309824,1,0,0,0,0,50대,300651.0,수지구,풍덕천동,0,1,16,51.0
25145088,1,0,0,0,0,50대,147984.0,수지구,신봉동,0,1,2,55.0
251452736,1,0,0,1,0,40대,916004.0,수지구,동천동,0,1,56,48.0
251677312,1,0,0,0,0,50대,31970.0,수지구,풍덕천동,0,1,1,50.0
251753408,1,0,0,0,0,40대,45945.0,기흥구,신갈동,0,1,4,49.0
251799808,1,0,0,0,0,40대,45659.0,수지구,죽전동,0,1,2,48.0
251874048,1,0,0,0,0,50대,174154.0,수지구,풍덕천동,0,1,19,52.0
252085632,1,0,0,0,0,40대,18570.0,수정구,기타,0,1,1,45.0
252202560,1,0,0,1,0,40대,138604.0,기흥구,마북동,0,1,4,47.0
252592320,1,0,0,0,0,40대,19527.0,수지구,성복동,0,1,4,42.0
252662848,1,1,0,0,0,40대,99360.0,기타,기타,0,1,8,43.0
252699968,1,0,0,0,0,40대,172184.0,수지구,풍덕천동,0,1,5,46.0
252701824,1,0,0,0,0,40대,11295.0,수지구,풍덕천동,0,1,1,46.0
252854016,0,0,0,0,0,60대이상,13018.0,서울 송파구,기타,1,0,1,63.0
253637248,1,0,0,0,0,50대,144442.0,수지구,동천동,0,1,2,55.0
253817280,1,0,0,0,0,40대,27375.0,기타,기타,0,1,3,44.0
254140224,1,0,0,1,0,50대,4212.0,분당구,판교동,0,1,1,51.0
254246016,1,0,0,0,0,40대,107208.0,수지구,풍덕천동,0,1,8,40.0
254379648,1,0,0,0,1,60대이상,3074895.0,수지구,성복동,1,0,119,62.0
254500288,1,0,0,0,0,50대,13401.0,수지구,동천동,0,1,1,56.0
254513280,1,0,0,1,0,50대,1140590.0,수지구,풍덕천동,0,1,49,52.0
254539264,1,1,0,0,0,60대이상,469603.0,수지구,풍덕천동,1,0,34,72.0
254585664,1,0,0,0,0,60대이상,121087.0,서울 송파구,기타,1,0,10,66.0
254886336,1,0,0,0,0,40대,183976.0,수지구,풍덕천동,0,1,22,49.0
255060800,1,0,0,0,0,40대,5360.0,수지구,동천동,0,1,1,46.0
255101632,1,0,0,0,0,50대,125396.0,광주,오포읍,0,1,5,56.0
256272768,1,0,0,1,0,40대,2004975.0,수지구,성복동,0,1,64,48.0
256547456,1,0,1,0,0,60대이상,759794.0,수지구,성복동,1,0,7,63.0
256733056,1,0,0,0,0,60대이상,26419.0,수지구,상현동,1,0,2,69.0
25679616,1,1,0,0,0,60대이상,23739.0,기타,기타,1,0,1,61.0
256816576,1,0,1,0,0,40대,422702.0,수지구,풍덕천동,0,1,19,43.0
257011456,1,0,0,0,0,50대,104871.0,수지구,풍덕천동,0,1,5,55.0
257390080,1,0,0,0,0,40대,543904.0,수지구,신봉동,0,1,32,45.0
257987712,1,0,0,0,0,40대,17192.0,수지구,풍덕천동,0,1,2,49.0
258074944,1,0,0,1,0,50대,10816.0,분당구,구미동,0,1,1,51.0
258078656,1,1,1,0,0,50대,400112.0,기타,기타,0,1,16,51.0
258091648,1,0,0,0,0,40대,156982.0,기흥구,신갈동,0,1,11,44.0
258271680,1,0,0,0,0,40대,290990.0,수지구,신봉동,0,1,21,42.0
258527808,1,0,0,0,0,40대,664099.0,중원구,여수동,0,1,20,42.0
258737536,1,1,0,0,0,50대,8998.0,기타,기타,0,1,1,52.0
258765376,1,0,0,1,0,50대,1476754.0,수지구,풍덕천동,0,1,62,50.0
258804352,1,0,0,0,0,60대이상,42883.0,기타,기타,1,0,2,64.0
258822912,1,0,1,0,0,40대,498403.0,수지구,신봉동,0,1,14,49.0
258887872,1,0,0,0,0,40대,393756.0,광주,기타,0,1,7,46.0
259570880,1,0,0,0,0,60대이상,2202.0,수원 장안구,정자동,1,0,1,60.0
260047872,1,0,0,0,0,60대이상,15124.0,기타,기타,1,0,1,70.0
