회원번호,조합원상태,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대,구매금액,구,동,연령60이상,방문횟수,연령대_4560대,구매매장
894541888,0,0,64.0,0,0,0,60대,70833.0,서울 송파구,기타,1,1,1,매장A
894560448,1,0,37.0,1,0,0,30대,393410.0,분당구,정자동,0,20,0,매장C
894577152,1,0,43.0,0,0,0,40대,272232.0,수지구,상현동,0,18,1,매장B
894643968,1,1,42.0,0,0,0,40대,43966.0,수지구,풍덕천동,0,1,1,매장C
894662528,1,0,70.0,0,0,0,70대이상,1346309.0,수지구,신봉동,1,45,0,매장D
894679232,1,0,37.0,0,0,0,30대,71791.0,수지구,풍덕천동,0,6,0,매장C
894729344,1,0,45.0,0,0,0,40대,63940.0,수지구,상현동,0,5,1,매장B
894788736,1,0,42.0,0,0,0,40대,97539.0,수지구,풍덕천동,0,7,1,매장A
894859264,1,0,42.0,0,0,0,40대,91317.0,수지구,풍덕천동,0,4,1,매장B
894905664,1,0,42.0,0,0,0,40대,61069.0,수지구,죽전동,0,8,1,매장B
895126528,0,0,51.0,1,0,0,50대,495440.0,수지구,신봉동,0,25,1,매장C
89518592,1,0,42.0,1,0,0,40대,769051.0,수지구,풍덕천동,0,31,1,매장C
895241600,1,0,42.0,0,0,0,40대,3446.0,처인구,모현면,0,1,1,매장C
895286144,1,0,51.0,0,0,0,50대,55326.0,수지구,성복동,0,2,1,매장C
89529728,1,0,51.0,0,0,0,50대,138124.0,수지구,풍덕천동,0,16,1,매장C
89537152,1,0,46.0,0,1,0,40대,708811.0,수지구,풍덕천동,0,46,1,매장C
895447616,1,0,53.0,0,0,0,50대,11869.0,수지구,풍덕천동,0,2,1,매장C
895477312,1,0,37.0,0,0,0,30대,92946.0,수지구,상현동,0,6,0,매장B
895614656,1,0,42.0,0,0,0,40대,213323.0,수지구,풍덕천동,0,23,1,매장C
895620224,1,0,66.0,0,0,0,60대,37905.0,수지구,상현동,1,5,1,매장B
895642496,1,0,42.0,0,0,0,40대,232602.0,수지구,풍덕천동,0,12,1,매장B
895796544,1,0,32.0,0,1,0,30대,20867.0,수지구,상현동,0,1,0,매장B
89579840,1,0,53.0,0,0,0,50대,93710.0,수지구,성복동,0,5,1,매장B
895985856,1,0,38.0,0,0,0,30대,42883.0,수지구,동천동,0,3,0,매장A
895987712,1,1,82.0,0,0,0,70대이상,100698.0,수지구,상현동,1,2,0,매장B
896089792,1,0,55.0,0,1,1,50대,948759.0,수지구,풍덕천동,0,80,1,매장C
896332928,1,0,41.0,0,0,0,40대,17612.0,수지구,성복동,0,1,1,매장B
896791360,1,0,43.0,0,0,0,40대,22398.0,수지구,상현동,0,1,1,매장B
896869312,1,0,72.0,0,0,0,70대이상,1780691.0,수지구,상현동,1,59,0,매장B
896926848,1,0,48.0,0,0,0,40대,842049.0,수지구,풍덕천동,0,43,1,매장C
896936128,1,0,34.0,0,0,0,30대,9955.0,수지구,풍덕천동,0,1,0,매장A
897207104,1,0,49.0,0,0,0,40대,152887.0,수지구,상현동,0,15,1,매장B
897335168,1,0,49.0,0,0,0,40대,118885.0,수지구,상현동,0,6,1,매장B
897337024,1,0,41.0,0,0,0,40대,71407.0,분당구,서현동,0,2,1,매장B
897388992,1,0,42.0,0,1,0,40대,2100969.0,수지구,신봉동,0,75,1,매장D
897674816,1,0,51.0,0,0,0,50대,10147.0,수지구,풍덕천동,0,2,1,매장C
897682240,1,0,37.0,0,0,0,30대,19527.0,분당구,정자동,0,1,0,매장A
897780608,1,0,67.0,0,0,0,60대,1064893.0,수지구,풍덕천동,1,49,1,매장C
897929088,1,0,60.0,0,0,0,60대,11295.0,수지구,신봉동,1,3,1,매장D
897958784,1,0,44.0,0,0,0,40대,7275.0,수지구,상현동,0,1,1,매장B
897995904,1,0,43.0,1,0,0,40대,523112.0,수지구,상현동,0,27,1,매장C
898005184,1,0,39.0,0,0,0,30대,58676.0,수원 영통구,기타,0,6,0,매장A
898062720,1,0,40.0,0,0,0,40대,87872.0,수지구,상현동,0,5,1,매장B
898168512,1,0,43.0,0,0,0,40대,444681.0,수지구,풍덕천동,0,31,1,매장C
898237184,1,0,44.0,0,0,0,40대,25079.0,수지구,상현동,0,2,1,매장B
898628800,1,0,49.0,0,1,1,40대,3482487.0,수지구,성복동,0,94,1,매장D
898649216,0,0,41.0,0,0,0,40대,30249.0,수지구,풍덕천동,0,2,1,매장C
898693760,1,0,42.0,0,1,0,40대,32353.0,수지구,풍덕천동,0,3,1,매장B
89886080,1,0,47.0,0,0,0,40대,37906.0,기타,기타,0,1,1,매장C
898883072,1,0,46.0,0,0,0,40대,86628.0,기흥구,보정동,0,5,1,매장B
899083520,1,0,33.0,0,0,0,30대,22972.0,수지구,풍덕천동,0,2,0,매장A
89913920,1,0,62.0,1,0,0,60대,615198.0,기타,기타,1,27,1,매장A
899168896,1,0,49.0,0,0,0,40대,26802.0,수지구,신봉동,0,1,1,매장B
899755392,1,0,43.0,0,0,0,40대,12635.0,서울 강남구,기타,0,1,1,매장B
899764672,1,0,43.0,0,0,0,40대,244376.0,수지구,상현동,0,4,1,매장B
899768384,1,0,39.0,0,0,0,30대,19815.0,수지구,동천동,0,3,0,매장A
899824064,1,0,39.0,0,0,0,30대,27089.0,수지구,풍덕천동,0,1,0,매장C
899866752,1,0,41.0,0,0,0,40대,863113.0,수지구,성복동,0,44,1,매장C
900113600,1,0,60.0,1,0,0,60대,508754.0,수지구,상현동,1,24,1,매장B
900275072,1,0,38.0,0,0,0,30대,71313.0,수지구,풍덕천동,0,4,0,매장C
900429120,1,0,67.0,0,0,0,60대,33311.0,분당구,이매동,1,1,1,매장A
900857856,1,0,53.0,1,0,0,50대,801797.0,수지구,상현동,0,13,1,매장B
900891264,1,0,38.0,0,0,0,30대,33694.0,수지구,풍덕천동,0,2,0,매장B
900978496,1,0,46.0,0,0,0,40대,749311.0,수지구,풍덕천동,0,44,1,매장C
901234624,1,0,71.0,0,0,0,70대이상,308507.0,수지구,상현동,1,6,0,매장C
901238336,1,0,40.0,0,0,0,40대,162055.0,수지구,풍덕천동,0,10,1,매장C
901475904,1,0,47.0,1,0,0,40대,687177.0,수지구,풍덕천동,0,19,1,매장C
901539008,1,0,42.0,0,0,0,40대,15124.0,수원 영통구,기타,0,1,1,매장C
901796992,1,0,58.0,0,0,0,50대,12635.0,수지구,상현동,0,2,1,매장B
901828544,1,0,70.0,0,0,0,70대이상,11869.0,서울 강남구,기타,1,1,0,매장A
902051264,1,0,36.0,0,0,0,30대,9189.0,기타,기타,0,1,0,매장D
902064256,1,0,44.0,0,0,0,40대,259617.0,수지구,풍덕천동,0,14,1,매장C
902099520,1,0,47.0,0,0,0,40대,18761.0,수지구,상현동,0,1,1,매장B
902201600,1,0,75.0,0,0,0,70대이상,102230.0,기흥구,마북동,1,4,0,매장B
90233152,1,0,50.0,0,0,0,50대,83372.0,수지구,성복동,0,4,1,매장B
902491136,1,0,77.0,0,0,0,70대이상,3829.0,수지구,성복동,1,1,0,매장D
902732416,1,0,43.0,0,0,0,40대,8041.0,수지구,신봉동,0,1,1,매장D
902758400,1,0,39.0,1,0,0,30대,843890.0,수원 영통구,기타,0,16,0,매장D
902875328,1,0,48.0,0,1,0,40대,12922.0,수지구,풍덕천동,0,1,1,매장C
902938432,1,0,50.0,0,0,0,50대,116683.0,수지구,신봉동,0,15,1,매장C
903081344,1,0,53.0,0,0,0,50대,297979.0,수지구,성복동,0,10,1,매장D
903330048,1,0,54.0,1,0,0,50대,1210577.0,수지구,상현동,0,39,1,매장B
903378304,1,0,49.0,0,0,0,40대,357326.0,수지구,상현동,0,19,1,매장B
903580608,1,0,64.0,0,0,0,60대,33560.0,수지구,상현동,1,2,1,매장B
903677120,1,0,67.0,1,0,0,60대,756764.0,수지구,상현동,1,33,1,매장B
903816320,1,0,47.0,1,0,0,40대,328350.0,서울 송파구,기타,0,21,1,매장A
903890560,1,0,54.0,0,0,0,50대,19336.0,분당구,서현동,0,2,1,매장C
903920256,1,0,37.0,0,0,0,30대,45947.0,분당구,궁내동,0,3,0,매장A
903944384,1,0,42.0,1,0,0,40대,465571.0,수지구,죽전동,0,26,1,매장C
904020480,1,0,51.0,0,0,0,50대,24696.0,수지구,상현동,0,1,1,매장D
904189376,1,0,42.0,0,0,0,40대,116780.0,수지구,상현동,0,7,1,매장B
904239488,1,0,43.0,0,0,0,40대,103761.0,수지구,신봉동,0,7,1,매장C
904282176,1,0,38.0,0,1,0,30대,10816.0,수지구,성복동,0,2,0,매장C
90492992,1,0,45.0,0,0,0,40대,9285.0,수지구,상현동,0,1,1,매장B
904974464,1,0,40.0,0,0,0,40대,276656.0,수지구,풍덕천동,0,10,1,매장C
905057984,1,0,48.0,0,0,0,40대,44414.0,수지구,풍덕천동,0,2,1,매장A
905080256,1,0,39.0,0,0,0,30대,43458.0,수지구,상현동,0,3,0,매장B
905280704,1,0,48.0,0,1,0,40대,28525.0,수지구,성복동,0,1,1,매장D
905499712,1,0,40.0,0,0,0,40대,7562.0,수지구,신봉동,0,1,1,매장D
905605504,1,0,47.0,0,0,0,40대,63559.0,수지구,동천동,0,4,1,매장A
906036096,1,0,45.0,0,0,0,40대,114099.0,수지구,풍덕천동,0,3,1,매장C
906140032,1,0,41.0,0,0,0,40대,57910.0,기타,기타,0,5,1,매장A
906368320,1,0,38.0,0,0,0,30대,30056.0,수지구,죽전동,0,3,0,매장A
906403584,1,0,35.0,0,0,0,30대,198157.0,수지구,풍덕천동,0,13,0,매장C
906436992,1,0,47.0,0,0,0,40대,42883.0,수지구,상현동,0,2,1,매장B
906505664,0,0,46.0,0,0,0,40대,5743.0,수지구,상현동,0,1,1,매장B
906826752,1,0,66.0,0,0,0,60대,39437.0,수지구,성복동,1,1,1,매장C
906952960,1,0,38.0,0,0,0,30대,57336.0,기타,기타,0,7,0,매장B
906973376,1,0,39.0,0,0,0,30대,68057.0,수지구,신봉동,0,7,0,매장D
907006784,1,0,34.0,0,0,0,30대,126944.0,수지구,신봉동,0,6,0,매장B
907025344,1,0,56.0,0,0,0,50대,2202.0,기타,기타,0,1,1,매장B
907077312,1,0,40.0,0,1,0,40대,7466.0,수지구,상현동,0,1,1,매장B
907179392,1,0,43.0,0,0,0,40대,350434.0,기흥구,중동,0,16,1,매장A
907203520,1,0,56.0,0,0,0,50대,15698.0,처인구,김량장동,0,1,1,매장C
907352000,1,0,40.0,0,0,0,40대,43764.0,수지구,상현동,0,5,1,매장C
907381696,1,0,68.0,0,1,0,60대,381349.0,수지구,기타,1,9,1,매장A
907494912,1,0,40.0,0,1,1,40대,2283443.0,수지구,풍덕천동,0,117,1,매장C
907630400,1,0,39.0,0,1,0,30대,20293.0,기흥구,영덕동,0,1,0,매장B
907977472,1,0,39.0,0,0,0,30대,249354.0,수지구,기타,0,15,0,매장A
908183488,1,1,51.0,0,0,0,50대,17613.0,기타,기타,0,1,1,매장A
908617792,1,0,63.0,1,0,0,60대,648604.0,수지구,성복동,1,17,1,매장D
908794112,0,0,53.0,0,0,0,50대,37905.0,수지구,상현동,0,1,1,매장B
908940736,1,1,80.0,0,0,0,70대이상,51976.0,수지구,성복동,1,2,0,매장D
909024256,1,0,41.0,0,0,0,40대,1123090.0,수지구,성복동,0,36,1,매장A
909026112,1,0,43.0,0,1,1,40대,1292996.0,수지구,상현동,0,112,1,매장B
90903168,1,0,47.0,0,0,0,40대,6988.0,수지구,상현동,0,1,1,매장B
909094784,1,0,60.0,0,0,0,60대,25463.0,수지구,죽전동,1,1,1,매장C
90910592,1,0,50.0,0,0,0,50대,260973.0,수지구,동천동,0,8,1,매장A
90916160,1,0,53.0,1,0,0,50대,456876.0,기흥구,보정동,0,22,1,매장B
909195008,1,0,50.0,0,0,0,50대,61070.0,수지구,신봉동,0,4,1,매장D
909493824,1,0,66.0,0,0,0,60대,89212.0,기타,기타,1,8,1,매장C
910304896,1,0,68.0,0,0,0,60대,33693.0,수지구,신봉동,1,4,1,매장D
910826432,1,0,51.0,0,0,0,50대,40873.0,기타,기타,0,3,1,매장C
912769664,1,0,55.0,0,0,0,50대,166841.0,수지구,풍덕천동,0,16,1,매장A
91287360,1,0,82.0,0,0,0,70대이상,37522.0,분당구,정자동,1,2,0,매장A
913257792,1,0,57.0,0,0,0,50대,6317.0,수정구,위례(창곡)동,0,1,1,매장C
913283776,1,0,48.0,0,1,0,40대,374557.0,수지구,신봉동,0,10,1,매장C
913825728,1,0,35.0,0,0,0,30대,390156.0,수지구,신봉동,0,30,0,매장D
91409856,1,0,50.0,0,0,0,50대,59921.0,수지구,풍덕천동,0,8,1,매장B
91422848,1,0,53.0,0,1,0,50대,2489.0,서울 강남구,기타,0,1,1,매장A
91430272,1,0,62.0,0,1,0,60대,55709.0,분당구,수내동,1,1,1,매장B
914662784,1,1,50.0,0,0,0,50대,20676.0,분당구,정자동,0,1,1,매장A
916555904,1,0,45.0,0,0,0,40대,14550.0,수지구,풍덕천동,0,1,1,매장C
916576320,1,0,42.0,0,0,0,40대,54943.0,수지구,신봉동,0,4,1,매장D
916780480,1,1,36.0,0,0,0,30대,356464.0,수지구,상현동,0,16,0,매장B
916825024,1,0,40.0,0,0,0,40대,6892.0,수지구,죽전동,0,1,1,매장B
916979072,1,0,55.0,0,0,0,50대,19718.0,수지구,상현동,0,2,1,매장B
916984640,1,0,38.0,0,0,0,30대,64707.0,수지구,죽전동,0,3,0,매장B
917003200,1,0,41.0,0,0,0,40대,490856.0,수지구,상현동,0,26,1,매장B
917177664,1,0,35.0,0,0,0,30대,68919.0,수지구,풍덕천동,0,2,0,매장B
917400384,1,0,57.0,0,0,0,50대,212980.0,수지구,상현동,0,4,1,매장B
917404096,1,0,38.0,0,0,0,30대,115822.0,수지구,풍덕천동,0,5,0,매장C
917457920,1,0,40.0,0,0,0,40대,56572.0,서울 강남구,기타,0,4,1,매장D
917463488,1,0,62.0,0,0,0,60대,75811.0,수지구,상현동,1,1,1,매장B
917517312,1,0,40.0,0,0,0,40대,154760.0,수지구,상현동,0,12,1,매장B
917571136,1,0,43.0,0,0,0,40대,2680.0,기타,기타,0,1,1,매장D
917684352,1,0,46.0,0,0,0,40대,73131.0,수지구,성복동,0,3,1,매장C
917788288,1,0,32.0,0,0,0,30대,167418.0,기타,기타,0,12,0,매장A
917925632,1,0,46.0,0,0,0,40대,18187.0,수지구,상현동,0,1,1,매장B
918088960,1,0,60.0,0,0,0,60대,78203.0,분당구,야탑동,1,6,1,매장C
918107520,1,0,38.0,0,1,0,30대,23356.0,수지구,상현동,0,1,0,매장B
918220736,1,0,42.0,0,0,0,40대,112567.0,수지구,상현동,0,3,1,매장B
918261568,1,0,38.0,0,0,0,30대,23356.0,화성,기타,0,2,0,매장C
918263424,1,1,44.0,0,0,0,40대,21442.0,수원 장안구,기타,0,1,1,매장C
918304256,1,0,35.0,0,1,0,30대,64516.0,분당구,백현동,0,1,0,매장A
918408192,1,0,47.0,0,0,0,40대,22207.0,수지구,풍덕천동,0,2,1,매장C
918452736,1,0,43.0,0,0,0,40대,4212.0,수지구,상현동,0,1,1,매장B
918586368,1,0,41.0,0,1,1,40대,1097161.0,수지구,풍덕천동,0,63,1,매장C
918944576,1,0,38.0,0,1,0,30대,1606166.0,수지구,풍덕천동,0,66,0,매장C
919204416,1,0,44.0,0,1,1,40대,788546.0,수지구,풍덕천동,0,89,1,매장C
919222976,1,0,37.0,0,0,0,30대,262559.0,수지구,풍덕천동,0,19,0,매장C
919351040,1,0,62.0,1,0,0,60대,627542.0,기흥구,보정동,1,27,1,매장B
919553344,1,0,41.0,0,0,0,40대,33981.0,수지구,상현동,0,4,1,매장B
919596032,1,0,54.0,0,0,0,50대,69301.0,수지구,기타,0,3,1,매장A
919835456,1,0,42.0,0,0,0,40대,51210.0,수지구,죽전동,0,2,1,매장D
91992640,1,0,51.0,0,1,0,50대,100889.0,수지구,풍덕천동,0,5,1,매장C
919976512,1,0,41.0,0,0,0,40대,4403.0,처인구,고림동,0,1,1,매장A
92014912,1,0,82.0,0,0,0,70대이상,403177.0,수지구,풍덕천동,1,17,0,매장C
92018624,1,0,45.0,0,0,0,40대,33502.0,수지구,풍덕천동,0,3,1,매장C
920423808,1,0,61.0,0,0,0,60대,1613083.0,수지구,성복동,1,51,1,매장B
920754176,1,0,42.0,1,0,0,40대,776677.0,수지구,상현동,0,20,1,매장B
920802432,1,0,59.0,0,0,0,50대,122713.0,기타,기타,0,7,1,매장D
921108672,1,0,59.0,0,0,0,50대,1251925.0,서울 강남구,기타,0,35,1,매장C
921333248,1,0,53.0,0,0,0,50대,40299.0,분당구,판교동,0,4,1,매장A
921741568,1,0,64.0,0,0,0,60대,84617.0,수지구,성복동,1,5,1,매장C
921745280,1,0,56.0,0,0,0,50대,235570.0,수지구,성복동,0,12,1,매장D
921919744,1,0,51.0,0,0,0,50대,39533.0,수지구,동천동,0,4,1,매장A
922081216,1,0,44.0,0,0,0,40대,132669.0,분당구,정자동,0,1,1,매장A
922094208,1,0,38.0,1,0,0,30대,1044407.0,기타,기타,0,15,0,매장A
922433856,1,0,35.0,0,0,0,30대,3829.0,기흥구,마북동,0,1,0,매장C
922495104,1,0,74.0,0,0,0,70대이상,70260.0,기흥구,보정동,1,3,0,매장B
922706688,1,0,57.0,0,0,0,50대,299030.0,수지구,신봉동,0,17,1,매장D
922827328,1,0,39.0,0,0,0,30대,422508.0,기흥구,보정동,0,15,0,매장A
922844032,1,0,41.0,0,0,0,40대,48052.0,수지구,신봉동,0,1,1,매장D
922884864,1,0,51.0,0,0,0,50대,18761.0,수지구,신봉동,0,2,1,매장D
922886720,1,0,47.0,0,0,0,40대,127118.0,수지구,풍덕천동,0,4,1,매장B
923406400,1,1,39.0,0,0,0,30대,525648.0,수지구,상현동,0,50,0,매장B
92350848,1,0,51.0,0,0,0,50대,31971.0,수지구,풍덕천동,0,5,1,매장C
923534464,1,0,51.0,0,0,0,50대,36183.0,수지구,상현동,0,2,1,매장B
92369408,1,0,51.0,0,0,0,50대,389584.0,수지구,풍덕천동,0,22,1,매장C
92371264,1,0,63.0,1,0,0,60대,557501.0,수지구,풍덕천동,1,25,1,매장C
923773888,1,0,59.0,1,1,0,50대,407483.0,수지구,풍덕천동,0,15,1,매장C
923814720,1,0,36.0,0,1,0,30대,5743.0,서울 송파구,기타,0,1,0,매장A
923864832,1,1,41.0,0,0,0,40대,62793.0,수지구,풍덕천동,0,4,1,매장C
92430656,1,0,74.0,0,0,1,70대이상,498508.0,수지구,풍덕천동,1,60,0,매장C
924343680,1,0,47.0,0,0,0,40대,139178.0,수지구,상현동,0,6,1,매장B
924364096,1,0,49.0,0,0,0,40대,36565.0,수지구,상현동,0,3,1,매장B
924605376,1,0,37.0,0,0,0,30대,53757.0,수원 영통구,기타,0,1,0,매장B
924935744,1,0,38.0,0,0,0,30대,42883.0,기타,기타,0,5,0,매장A
924980288,1,0,44.0,0,0,0,40대,49967.0,분당구,구미동,0,3,1,매장A
92514176,1,0,62.0,1,0,0,60대,479525.0,서울 송파구,기타,1,17,1,매장B
925305088,1,0,38.0,0,1,0,30대,54560.0,기타,기타,0,2,0,매장B
925509248,1,0,41.0,0,0,0,40대,339618.0,수지구,동천동,0,6,1,매장A
925522240,1,1,63.0,0,0,0,60대,35321.0,수지구,상현동,1,2,1,매장B
925559360,1,0,43.0,0,0,0,40대,33024.0,수지구,상현동,0,1,1,매장B
925639168,1,0,50.0,0,0,0,50대,1555569.0,분당구,백현동,0,48,1,매장C
925793216,1,0,45.0,0,0,0,40대,136590.0,수지구,신봉동,0,16,1,매장C
925822912,1,0,52.0,0,0,0,50대,971044.0,수지구,상현동,0,40,1,매장B
925854464,1,0,34.0,0,0,0,30대,19718.0,수지구,풍덕천동,0,2,0,매장C
925893440,1,0,43.0,0,0,0,40대,85862.0,분당구,이매동,0,5,1,매장A
925917568,1,0,44.0,0,0,0,40대,42500.0,수원 영통구,기타,0,1,1,매장C
926006656,1,0,40.0,0,0,0,40대,46520.0,화성,기타,0,1,1,매장B
926114304,1,0,72.0,0,0,0,70대이상,32927.0,수지구,풍덕천동,1,3,0,매장C
926136576,1,0,44.0,0,0,0,40대,40490.0,수지구,상현동,0,6,1,매장B
926205248,1,0,66.0,0,0,0,60대,608800.0,수지구,신봉동,1,45,1,매장C
926407552,1,0,47.0,0,0,0,40대,146065.0,수지구,풍덕천동,0,8,1,매장C
926650688,1,0,39.0,0,0,0,30대,18378.0,수지구,죽전동,0,2,0,매장A
926706368,1,0,48.0,0,0,0,40대,31588.0,기타,기타,0,2,1,매장A
927049728,1,0,41.0,0,0,0,40대,8615.0,기타,기타,0,1,1,매장B
92731328,1,0,65.0,0,0,0,60대,207291.0,수지구,풍덕천동,1,7,1,매장C
927420928,1,0,52.0,0,0,0,50대,1532.0,기타,성남동,0,1,1,매장B
927433920,1,0,47.0,0,0,0,40대,85113.0,수지구,풍덕천동,0,7,1,매장C
927504448,1,0,49.0,0,0,0,40대,8806.0,수지구,죽전동,0,1,1,매장D
927678912,1,0,78.0,0,0,0,70대이상,337892.0,수지구,신봉동,1,12,0,매장D
927695616,1,0,47.0,0,1,0,40대,7275.0,기흥구,죽전동,0,1,1,매장C
927847808,1,0,51.0,0,0,0,50대,61357.0,수지구,풍덕천동,0,7,1,매장D
928035264,1,0,39.0,0,0,0,30대,79831.0,기타,기타,0,2,0,매장B
928111360,1,0,49.0,0,1,1,40대,682291.0,수지구,풍덕천동,0,67,1,매장C
928198592,1,0,40.0,0,0,0,40대,3733.0,수지구,동천동,0,1,1,매장B
928317376,1,0,42.0,0,0,0,40대,257586.0,수지구,성복동,0,11,1,매장D
928322944,1,0,36.0,0,0,0,30대,127787.0,수지구,풍덕천동,0,6,0,매장A
92835264,1,0,73.0,0,0,0,70대이상,41734.0,서울 강남구,기타,1,1,0,매장D
928476992,1,0,56.0,0,0,0,50대,22112.0,수지구,풍덕천동,0,5,1,매장C
928502976,1,0,41.0,0,0,0,40대,241141.0,수지구,풍덕천동,0,18,1,매장C
928647744,1,0,41.0,0,0,0,40대,12252.0,수지구,상현동,0,1,1,매장B
928820352,1,0,45.0,0,0,0,40대,178038.0,수지구,풍덕천동,0,19,1,매장A
928896448,1,0,38.0,1,0,0,30대,697684.0,수지구,신봉동,0,33,0,매장B
929013376,1,0,39.0,0,0,0,30대,156521.0,수지구,상현동,0,12,0,매장B
929425408,1,0,43.0,0,0,0,40대,10338.0,수지구,죽전동,0,1,1,매장B
929698240,1,0,51.0,0,0,0,50대,86915.0,수지구,풍덕천동,0,3,1,매장C
929766912,1,1,38.0,0,0,0,30대,68918.0,수지구,상현동,0,4,0,매장B
929846720,1,0,65.0,0,0,0,60대,200918.0,수지구,신봉동,1,17,1,매장D
929941376,1,0,39.0,1,0,0,30대,338848.0,수지구,풍덕천동,0,23,0,매장C
930086144,1,0,35.0,0,0,0,30대,208285.0,수지구,동천동,0,9,0,매장A
93013440,1,0,57.0,0,0,0,50대,54748.0,분당구,구미동,0,2,1,매장C
930383104,1,0,43.0,1,0,0,40대,666787.0,수지구,신봉동,0,19,1,매장D
93044992,1,0,76.0,1,0,0,70대이상,344883.0,수지구,상현동,1,18,0,매장C
930518592,1,0,51.0,0,1,0,50대,726110.0,수지구,풍덕천동,0,51,1,매장D
930546432,1,0,38.0,0,0,0,30대,83373.0,수지구,풍덕천동,0,2,0,매장B
930611392,1,0,41.0,0,0,0,40대,81363.0,수지구,풍덕천동,0,6,1,매장C
930635520,1,0,60.0,0,0,0,60대,50635.0,분당구,수내동,1,4,1,매장B
930791424,1,0,63.0,0,0,0,60대,31205.0,기흥구,지곡동,1,1,1,매장A
930900928,1,0,43.0,0,0,0,40대,9381.0,기타,기타,0,1,1,매장D
930952896,1,0,46.0,0,1,0,40대,316127.0,수지구,상현동,0,10,1,매장B
93098816,1,0,56.0,0,0,0,50대,145208.0,수지구,상현동,0,9,1,매장C
931021568,1,0,62.0,0,0,0,60대,28333.0,기타,기타,1,1,1,매장A
931067968,1,0,38.0,0,1,0,30대,1350080.0,수지구,신봉동,0,56,0,매장D
931273984,1,0,44.0,0,0,0,40대,378404.0,수지구,풍덕천동,0,30,1,매장C
931329664,1,1,37.0,0,0,0,30대,4595.0,기타,기타,0,1,0,매장A
931615488,1,0,63.0,0,0,0,60대,41351.0,수지구,상현동,1,3,1,매장B
931810368,1,0,38.0,0,0,0,30대,24887.0,화성,기타,0,1,0,매장C
931838208,1,0,61.0,0,0,0,60대,117926.0,수지구,성복동,1,10,1,매장B
931923584,1,0,39.0,0,0,0,30대,73706.0,수지구,신봉동,0,6,0,매장D
932047936,1,0,50.0,0,0,0,50대,6317.0,수지구,상현동,0,2,1,매장B
932073920,1,0,50.0,0,0,0,50대,3637.0,기타,기타,0,1,1,매장B
932214976,1,1,41.0,0,0,0,40대,156789.0,기타,기타,0,5,1,매장A
932517504,1,0,37.0,0,0,0,30대,152387.0,수지구,동천동,0,6,0,매장A
932562048,1,0,44.0,0,0,0,40대,36947.0,기타,보라동,0,2,1,매장C
932571328,1,0,43.0,0,0,0,40대,7658.0,수지구,죽전동,0,1,1,매장A
932680832,1,0,59.0,1,0,0,50대,429767.0,수지구,신봉동,0,20,1,매장D
932734656,1,0,49.0,0,0,0,40대,9955.0,기흥구,마북동,0,1,1,매장C
932768064,1,1,53.0,0,0,0,50대,280940.0,수원 영통구,기타,0,6,1,매장D
932836736,1,0,41.0,0,0,0,40대,174213.0,기흥구,보정동,0,4,1,매장B
932857152,1,0,56.0,0,0,0,50대,54178.0,수지구,성복동,0,4,1,매장B
932968512,1,0,36.0,0,0,0,30대,2872.0,분당구,백현동,0,1,0,매장A
933089152,1,0,41.0,0,0,0,40대,324015.0,분당구,삼평동,0,14,1,매장A
933094720,1,0,39.0,0,1,0,30대,1241981.0,수지구,신봉동,0,67,0,매장D
93390208,1,0,56.0,0,0,0,50대,9667.0,수지구,죽전동,0,2,1,매장C
933933632,1,0,45.0,0,0,0,40대,132574.0,수지구,상현동,0,13,1,매장B
933996736,1,0,73.0,0,0,0,70대이상,22973.0,분당구,정자동,1,1,0,매장B
934000448,1,0,61.0,0,0,0,60대,779899.0,서울 송파구,기타,1,46,1,매장C
934037568,1,0,56.0,0,0,0,50대,367951.0,수지구,풍덕천동,0,21,1,매장B
934408768,1,0,44.0,0,0,0,40대,42883.0,분당구,삼평동,0,2,1,매장D
934804096,1,0,72.0,0,0,0,70대이상,234901.0,수지구,신봉동,1,15,0,매장D
934805952,1,0,64.0,0,0,0,60대,57816.0,분당구,정자동,1,1,1,매장B
934919168,1,0,44.0,0,1,1,40대,2697843.0,수지구,풍덕천동,0,95,1,매장C
934926592,1,0,44.0,0,0,0,40대,3829.0,화성,기타,0,1,1,매장A
934982272,1,0,38.0,0,0,0,30대,68345.0,분당구,서현동,0,1,0,매장D
935006400,1,0,44.0,0,0,0,40대,402025.0,수원 영통구,기타,0,29,1,매장B
935431424,1,0,66.0,0,0,0,60대,143390.0,수지구,신봉동,1,18,1,매장D
935661568,1,0,44.0,0,0,0,40대,415425.0,수지구,상현동,0,24,1,매장B
935889856,1,0,34.0,0,0,0,30대,55326.0,기타,기타,0,3,0,매장C
935991936,1,0,36.0,0,0,0,30대,11008.0,분당구,정자동,0,1,0,매장C
935999360,1,0,63.0,0,0,0,60대,359428.0,수지구,상현동,1,23,1,매장B
936042048,1,0,48.0,0,1,1,40대,2615208.0,수지구,풍덕천동,0,133,1,매장C
936145984,1,0,71.0,0,0,0,70대이상,363067.0,수지구,풍덕천동,1,14,0,매장C
936196096,1,0,43.0,1,0,0,40대,543882.0,수지구,동천동,0,23,1,매장A
936205376,1,0,57.0,0,0,0,50대,94477.0,수지구,상현동,0,3,1,매장B
936376128,1,0,43.0,0,0,0,40대,59636.0,기타,기타,0,11,1,매장C
