회원번호,조합원상태,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대,구매금액,구,동,연령60이상,방문횟수,연령대_4560대,구매매장,간식,건강,과실,기타,반찬,생활용품,서류,수산,양념/가루,음료,잡곡,주곡,주류,채소,축산물,주말,평일,1회당평균구매물품수,거리
1496290496,1,0,48.0,1,0,0,40대,451227.0,수지구,성복동,0,25,1,매장D,0.0,0.0,0.04301075268817205,0.021505376344086027,0.04301075268817205,0.0,0.021505376344086027,0.06451612903225806,0.04301075268817205,0.021505376344086027,0.0,0.0,0.0,0.2903225806451613,0.4516129032258064,0.32,0.68,1.86,7
1497769728,1,1,40.0,0,0,0,40대,360963.0,수지구,신봉동,0,16,1,매장D,0.08108108108108109,0.0,0.0,0.0,0.16216216216216214,0.0,0.0,0.0,0.027027027027027032,0.10810810810810813,0.0,0.0,0.0,0.3783783783783784,0.2432432432432433,0.6875,0.3125,2.3125,2
1501851072,1,0,41.0,0,0,0,40대,2489.0,수지구,신봉동,0,1,1,매장D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2
1501880768,1,0,29.0,0,0,0,20대이하,33407.0,기흥구,상갈동,0,2,0,매장D,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.5,2.5,19
1502174016,1,0,52.0,0,0,0,50대,18187.0,서울 송파구,기타,0,1,1,매장D,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,32
1503178112,1,0,40.0,0,0,0,40대,8194.0,수지구,신봉동,0,2,1,매장D,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.0,0.0,0.0,0.3225806451612903,0.3225806451612903,0.0,1.0,1.55,2
1505258688,1,0,46.0,0,0,0,40대,299226.0,수지구,신봉동,0,19,1,매장D,0.40540540540540543,0.0,0.0,0.0,0.054054054054054064,0.0,0.054054054054054064,0.027027027027027032,0.054054054054054064,0.0,0.0,0.0,0.0,0.16216216216216214,0.2432432432432433,0.3684210526315789,0.631578947368421,1.9473684210526316,2
1507703040,1,0,37.0,0,0,0,30대,16081.0,기타,기타,0,1,0,매장D,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,2.0,20
1507877504,1,1,34.0,0,0,0,30대,687943.0,수지구,신봉동,0,37,0,매장D,0.0,0.049180327868852465,0.14754098360655735,0.0,0.16393442622950818,0.016393442622950817,0.016393442622950817,0.0,0.0,0.16393442622950818,0.016393442622950817,0.032786885245901634,0.0,0.2295081967213115,0.16393442622950818,0.5135135135135136,0.4864864864864865,1.6486486486486491,2
1508614336,1,0,62.0,0,1,0,60대,18379.0,수지구,신봉동,1,2,1,매장D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,1.5,2
1509536768,1,0,40.0,0,0,0,40대,252702.0,수원 영통구,기타,0,11,1,매장D,0.0,0.0,0.07317073170731707,0.0,0.04878048780487805,0.0975609756097561,0.04878048780487805,0.14634146341463414,0.0975609756097561,0.04878048780487805,0.0,0.0,0.0,0.4390243902439024,0.0,0.09090909090909093,0.9090909090909092,1.8636363636363635,18
151046848,1,0,60.0,0,1,0,60대,27663.0,수지구,신봉동,1,5,1,매장D,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,0.4,1.0,2
1511138496,1,0,58.0,0,0,0,50대,415905.0,수지구,성복동,0,15,1,매장D,0.16666666666666666,0.08333333333333333,0.027777777777777776,0.0,0.2222222222222222,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.0,0.0,0.1388888888888889,0.19444444444444445,0.4666666666666666,0.5333333333333333,2.4,7
1511931008,1,0,67.0,0,0,0,60대,5935.0,수지구,신봉동,1,1,1,매장D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2
1512419136,1,0,59.0,0,0,0,50대,19336.0,수지구,성복동,0,1,1,매장D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7
1514559104,1,1,40.0,0,0,0,40대,163108.0,화성,기타,0,4,1,매장D,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,38
1515693120,1,0,39.0,0,0,0,30대,109504.0,수지구,신봉동,0,3,0,매장D,0.35294117647058826,0.0,0.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.05882352941176471,0.29411764705882354,0.0,0.0,0.0,0.1176470588235294,0.05882352941176471,0.6666666666666666,0.3333333333333333,5.666666666666668,2
1517400640,1,0,46.0,0,0,0,40대,18474.0,수지구,신봉동,0,3,1,매장D,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,2
1517471168,1,0,37.0,0,0,0,30대,29577.0,수지구,죽전동,0,3,0,매장D,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,12
1519247360,1,0,34.0,0,0,0,30대,75426.0,수지구,신봉동,0,6,0,매장D,0.3076923076923077,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,0.15384615384615385,0.3333333333333333,0.6666666666666666,2.1666666666666665,2
